,x,y,labels,ACE2,TMPRSS2,EPCAM,a_labels,t_labels,e_labels
31569,6.906502724,10.51528263,19,0.0,0.0,0.0,19,19,19
31570,6.948611259,10.36432171,19,0.0,0.0,0.0,19,19,19
31571,6.633336544,10.75757504,19,0.0,0.0,0.0,19,19,19
31572,6.722170353,10.57191658,19,0.0,0.0,0.0,19,19,19
31573,6.731847286,10.66067505,19,0.0,0.0,0.0,19,19,19
31574,6.739665508,10.65076447,19,0.0,0.0,0.0,19,19,19
31575,6.780565739,10.57065296,19,0.0,0.0,0.0,19,19,19
31576,6.594706535,10.72974205,19,0.0,0.0,0.0,19,19,19
31577,6.531455994,10.86275482,19,0.0,0.0,0.0,19,19,19
31578,6.410979748,10.83289051,19,0.0,0.0,0.0,19,19,19
31579,6.66553688,10.7589426,19,0.0,0.0,0.0,19,19,19
31580,6.502279758,10.93027973,19,0.0,0.0,0.0,19,19,19
31581,6.745373249,10.69823265,19,0.0,0.0,0.0,19,19,19
31582,6.581793785,10.95361423,19,0.0,0.0,0.0,19,19,19
31583,6.723525524,10.69111633,19,0.0,0.0,0.0,19,19,19
31584,6.562692165,10.90600967,19,0.0,0.0,0.0,19,19,19
31585,6.582577705,10.93702793,19,0.0,0.0,0.0,19,19,19
31586,6.606667042,10.90084553,19,0.0,0.0,0.0,19,19,19
31587,6.54955864,10.81132126,19,0.0,0.0,0.0,19,19,19
31588,7.355931282,9.556070328,19,0.0,0.0,0.0,19,19,19
31589,6.364226341,10.8376255,19,0.0,0.0,0.0,19,19,19
31590,6.906598568,10.35635757,19,0.0,0.0,0.0,19,19,19
31591,6.665668488,10.78217793,19,0.0,0.0,0.0,19,19,19
31592,7.226342201,9.984157562,19,0.0,0.0,0.0,19,19,19
31593,6.666976929,10.85484409,19,0.0,0.0,0.0,19,19,19
31594,7.584101677,9.693102837,19,0.0,0.0,0.0,19,19,19
31595,7.254972458,9.93849659,19,0.0,0.0,0.0,19,19,19
31596,6.514546394,10.87135315,19,0.0,0.0,0.0,19,19,19
31597,6.783858776,10.7277422,19,0.0,0.0,0.0,19,19,19
31598,6.478229523,10.93166733,19,0.0,0.0,0.0,19,19,19
31599,6.422302246,10.86307812,19,0.0,0.0,0.0,19,19,19
31600,6.63378334,10.71409035,19,0.0,0.0,0.0,19,19,19
31601,6.772947788,10.88963509,19,0.0,0.0,0.0,19,19,19
31602,6.580581188,10.93644238,19,0.0,0.0,0.0,19,19,19
31603,6.569967747,10.95321465,19,0.0,0.0,0.0,19,19,19
31604,6.863865852,10.60646248,19,0.0,0.0,0.0,19,19,19
31605,6.661099911,10.88514805,19,0.0,0.0,0.0,19,19,19
31606,6.55833292,10.98691273,19,0.0,0.0,0.0,19,19,19
31607,6.647307873,10.73975849,19,0.0,0.0,0.0,19,19,19
31608,6.57153368,10.95747089,19,0.0,0.0,0.0,19,19,19
31609,7.204812527,10.09521961,19,0.0,0.0,0.0,19,19,19
31610,7.189324856,10.0882864,19,0.0,0.0,0.0,19,19,19
31611,6.804738522,10.63421249,19,0.0,0.0,0.0,19,19,19
31612,7.098660946,10.29364014,19,0.0,0.0,0.0,19,19,19
31613,6.514956474,10.90945244,19,0.0,0.0,0.0,19,19,19
31614,6.629003525,10.90401363,19,0.0,0.0,0.0,19,19,19
31615,6.838289738,10.57308006,19,0.0,0.0,0.0,19,19,19
31616,6.713195324,10.74164486,19,0.0,0.0,0.0,19,19,19
31617,6.473736763,10.90633488,19,0.0,0.0,0.0,19,19,19
31618,7.107230186,10.24155426,19,0.0,0.0,0.0,19,19,19
31619,6.555977821,10.82471848,19,0.0,0.0,0.0,19,19,19
31620,6.625268459,10.7662077,19,0.0,0.0,0.0,19,19,19
31621,6.41383028,10.93173504,19,0.0,0.0,0.0,19,19,19
31622,6.909626007,10.51026249,19,0.0,0.0,0.0,19,19,19
31623,6.530371189,10.87486458,19,0.0,0.0,0.0,19,19,19
31624,6.605022907,10.81467533,19,0.0,0.0,0.0,19,19,19
31625,6.489831924,10.91201973,19,0.0,0.0,0.0,19,19,19
31626,6.649894714,10.73159504,19,0.0,0.0,0.0,19,19,19
31627,6.59684515,10.90099907,19,0.0,0.0,0.0,19,19,19
31628,6.764659405,10.61153603,19,0.0,0.0,0.0,19,19,19
31629,6.610394478,10.90025806,19,0.0,0.0,0.0,19,19,19
31630,6.677090645,10.88754368,19,0.0,0.0,0.0,19,19,19
31631,6.510387421,10.94188595,19,0.0,0.0,0.0,19,19,19
31632,6.548364639,10.92838478,19,0.0,0.0,0.0,19,19,19
31633,6.596011162,10.79631233,19,0.0,0.0,0.0,19,19,19
31634,7.211563587,9.872357368,19,0.0,0.0,0.0,19,19,19
31635,6.504259109,10.96819115,19,0.0,0.0,0.0,19,19,19
31636,6.602393627,10.92068386,19,0.0,0.0,0.0,19,19,19
31637,6.710078716,10.81485939,19,0.0,0.0,0.0,19,19,19
31638,6.315524578,10.74031162,19,0.0,0.0,0.0,19,19,19
31639,6.620345592,10.98049831,19,0.0,0.0,0.0,19,19,19
31640,6.640408993,10.91811371,19,0.0,0.0,0.0,19,19,19
31641,6.75528717,10.61275959,19,0.0,0.0,0.0,19,19,19
31642,6.513031483,10.87752056,19,0.0,0.0,0.0,19,19,19
31643,6.74295187,10.55774307,19,0.0,0.0,0.0,19,19,19
31644,6.750729561,10.67659378,19,0.0,0.0,0.0,19,19,19
31645,7.00555563,10.31598282,19,0.0,0.0,0.0,19,19,19
31646,6.765973091,10.58219242,19,0.0,0.0,0.0,19,19,19
31647,6.962999821,10.31347466,19,0.0,0.0,0.0,19,19,19
31648,6.25096035,10.63738823,19,0.0,0.0,0.0,19,19,19
31649,6.226387978,10.50235653,19,0.0,0.0,0.0,19,19,19
31650,6.39520216,10.22743797,19,0.0,0.0,0.0,19,19,19
31651,6.415811539,10.58467102,19,0.0,0.0,0.0,19,19,19
31652,6.194290161,10.22396278,19,0.0,0.0,0.0,19,19,19
31653,6.636165142,10.20727825,19,0.0,0.0,0.0,19,19,19
31654,6.678216934,10.39082241,19,0.0,0.0,0.0,19,19,19
31655,6.734442234,10.42866135,19,0.0,0.0,0.0,19,19,19
31656,6.390271187,7.787675858,18,0.0,0.0,0.0,18,18,18
31657,6.408771515,7.803711414,18,0.0,0.0,0.0,18,18,18
31658,6.376591682,7.752520084,18,0.0,0.0,0.0,18,18,18
31659,6.277771473,7.631501675,18,0.0,0.0,0.0,18,18,18
31660,6.102391243,7.662089825,18,0.0,0.0,0.0,18,18,18
31661,6.225199699,7.702404022,18,0.0,0.0,0.0,18,18,18
31662,6.525490761,8.013544083,18,0.0,0.0,0.0,18,18,18
31663,6.128801823,7.696623325,18,0.0,0.0,0.0,18,18,18
31664,6.105698586,7.685119629,18,0.0,0.0,0.0,18,18,18
31665,6.322737217,7.749590397,18,0.0,0.0,0.0,18,18,18
31666,6.167021275,7.694873333,18,0.0,0.0,0.0,18,18,18
31667,6.126549721,7.685477257,18,0.0,0.0,0.0,18,18,18
31668,6.181090355,7.679736614,18,0.0,0.0,0.0,18,18,18
31669,6.122628212,7.574730873,18,0.0,0.0,0.0,18,18,18
31670,6.189185143,7.715655804,18,0.0,0.0,0.0,18,18,18
31671,6.177034855,7.696388721,18,0.0,0.0,0.0,18,18,18
31672,6.41158247,7.862277031,18,0.0,0.0,0.0,18,18,18
31673,5.732047558,6.913795948,18,0.0,0.0,0.0,18,18,18
31674,5.736693859,7.394346237,18,0.0,0.0,0.0,18,18,18
31675,5.262658596,6.607378483,18,0.0,0.0,0.0,18,18,18
31676,5.559604645,7.091041565,18,0.0,0.0,0.0,18,18,18
31677,5.653241634,7.215112686,18,0.0,0.0,0.0,18,18,18
31678,5.471025467,6.889430046,18,0.0,0.0,0.0,18,18,18
31679,5.739715099,6.782110691,18,0.0,0.0,0.0,18,18,18
31680,6.061867237,7.604505539,18,0.0,0.0,0.0,18,18,18
31681,5.629076958,6.849004745,18,0.0,0.0,0.0,18,18,18
31682,5.645807743,7.255342007,18,0.0,0.0,0.0,18,18,18
31683,5.84629631,7.286458015,18,0.0,0.0,0.0,18,18,18
31684,5.719324112,6.895223141,18,0.0,0.0,0.0,18,18,18
31685,6.347661972,8.004235268,18,0.0,0.0,0.0,18,18,18
31686,5.595984936,6.706371784,18,0.0,0.0,0.0,18,18,18
31687,5.758301258,6.696065903,18,0.0,0.0,0.0,18,18,18
31688,6.201573372,7.78859663,18,0.0,0.0,0.0,18,18,18
31689,5.185507774,6.612440109,18,0.0,0.0,0.0,18,18,18
31690,5.629313469,6.739801884,18,0.0,0.0,0.0,18,18,18
31691,5.810337543,7.321874142,18,0.0,0.0,0.0,18,18,18
31692,5.566626549,7.240588665,18,0.0,0.0,0.0,18,18,18
31693,5.701884747,6.759169102,18,0.0,0.0,0.0,18,18,18
31694,7.387331963,8.56835556,19,0.0,0.0,0.0,19,19,19
31695,5.689310551,6.779633522,18,0.0,0.0,0.0,18,18,18
31696,5.843443394,7.160043716,18,0.0,0.0,0.0,18,18,18
31697,5.35485363,6.992401123,18,0.0,0.0,0.0,18,18,18
31698,5.73641777,7.164176464,18,0.0,0.0,0.0,18,18,18
31699,5.387123108,6.703757286,18,0.0,0.0,0.0,18,18,18
31700,5.662365437,6.791769505,18,0.0,0.0,0.0,18,18,18
31701,5.694705963,7.261460304,18,0.0,0.0,0.0,18,18,18
31702,5.717151165,7.412310123,18,0.0,0.0,0.0,18,18,18
31703,5.795688629,7.476480961,18,0.0,0.0,0.0,18,18,18
31704,6.335588932,7.139772415,18,0.0,0.0,0.0,18,18,18
31705,6.12998867,6.879037857,18,0.0,0.0,0.0,18,18,18
31706,5.783512592,7.302852631,18,0.0,0.0,0.0,18,18,18
31707,6.439541817,7.198929787,18,0.0,0.0,0.0,18,18,18
31708,6.288945675,7.736847401,18,0.0,0.0,0.0,18,18,18
31709,5.6413064,7.356688023,18,0.0,0.0,0.0,18,18,18
31710,5.324382782,6.653413773,18,0.0,0.0,0.0,18,18,18
31711,5.770059586,6.86955452,18,0.0,0.0,0.0,18,18,18
31712,6.261799812,7.247015953,18,0.0,0.0,0.0,18,18,18
31713,6.234183311,7.267148495,18,0.0,0.0,0.0,18,18,18
31714,5.784045696,7.474449635,18,0.0,0.0,0.0,18,18,18
31715,-9.606967926,-8.584019661,15,0.0,0.0,0.0,15,15,15
31716,6.031022072,7.422859669,18,0.0,0.0,0.0,18,18,18
31717,7.265669346,8.780664444,18,0.0,0.0,0.0,18,18,18
31718,5.606642246,6.846743107,18,0.0,0.0,0.0,18,18,18
31719,6.004768848,6.725190639,18,0.0,0.0,0.0,18,18,18
31720,5.103327751,6.447007179,18,0.0,0.0,0.0,18,18,18
31721,1.946414351,5.363816261,15,0.0,0.0,0.0,15,15,15
31722,8.462720871,8.844964981,19,0.0,0.0,0.0,19,19,19
31723,7.958671093,9.670163155,19,0.0,0.0,0.0,19,19,19
31724,8.877521515,9.267465591,19,0.0,0.0,0.0,19,19,19
31725,8.337298393,9.552449226,19,0.0,0.0,0.0,19,19,19
31726,8.832076073,8.34589386,19,0.0,0.0,0.0,19,19,19
31727,8.293185234,8.771389961,19,0.0,0.0,0.0,19,19,19
31728,9.164920807,9.685044289,19,0.0,0.0,0.0,19,19,19
31729,9.091127396,8.899943352,19,0.0,0.0,0.0,19,19,19
31730,8.656632423,9.55354023,19,0.0,0.0,0.0,19,19,19
31731,8.63229847,9.552101135,19,0.0,0.0,0.0,19,19,19
31732,8.991716385,8.926111221,19,0.0,0.0,0.0,19,19,19
31733,8.095570564,9.402317047,19,0.0,0.0,0.0,19,19,19
31734,7.909981251,8.865092278,19,0.0,0.0,0.0,19,19,19
31735,8.613743782,9.055808067,19,0.0,0.0,0.0,19,19,19
31736,9.290383339,9.51595974,19,0.0,0.0,0.0,19,19,19
31737,8.663419724,9.336165428,19,0.0,0.0,0.0,19,19,19
31738,9.353362083,9.787415504,19,0.0,0.0,0.0,19,19,19
31739,7.337666035,8.142205238,19,0.0,0.0,0.0,19,19,19
31740,8.596313477,9.807641983,19,0.0,0.0,0.0,19,19,19
31741,7.41760397,9.324166298,19,0.0,0.0,0.0,19,19,19
31742,8.167772293,10.14338875,19,0.0,0.0,0.0,19,19,19
31743,8.810614586,9.495874405,19,0.0,0.0,0.0,19,19,19
31744,7.372211933,10.07414627,19,0.0,0.0,0.0,19,19,19
31745,7.596461296,10.09703636,19,0.0,0.0,0.0,19,19,19
31746,8.306900024,8.151432991,19,0.0,0.0,0.0,19,19,19
31747,7.136092663,9.309960365,19,0.0,0.0,0.0,19,19,19
31748,7.798893929,9.84417057,19,0.0,0.0,0.0,19,19,19
31749,8.417650223,10.11295795,19,0.0,0.0,0.0,19,19,19
31750,8.606822968,9.190449715,19,0.0,0.0,0.0,19,19,19
31751,8.421303749,9.756807327,19,0.0,0.0,0.0,19,19,19
31752,6.727771759,9.679105759,19,0.0,0.0,0.0,19,19,19
31753,7.600583076,9.082242966,19,0.0,0.0,0.0,19,19,19
31754,8.00961113,8.387516975,19,0.0,0.0,0.0,19,19,19
31755,8.825045586,9.388938904,19,0.0,0.0,0.0,19,19,19
31756,7.9646101,9.786923409,19,0.0,0.0,0.0,19,19,19
31757,8.492459297,9.671922684,19,0.0,0.0,0.0,19,19,19
31758,8.079802513,8.795274734,19,0.0,0.0,0.0,19,19,19
31759,7.181162834,9.299689293,19,0.0,0.0,0.0,19,19,19
31760,8.545288086,8.823522568,19,0.0,0.0,0.0,19,19,19
31761,7.921414852,9.91237545,19,0.0,0.0,0.0,19,19,19
31762,8.510129929,9.646156311,19,0.0,0.0,0.0,19,19,19
31763,9.282128334,9.79883194,19,0.0,0.0,0.0,19,19,19
31764,7.901235104,9.200683594,19,0.0,0.0,0.0,19,19,19
31765,8.64618206,9.315690041,19,0.0,0.0,0.0,19,19,19
31766,8.201778412,8.774594307,19,0.0,0.0,0.0,19,19,19
31767,8.09054184,9.838511467,19,0.0,0.0,0.0,19,19,19
31768,8.012658119,9.602638245,19,0.0,0.0,0.0,19,19,19
31769,8.516834259,9.79957962,19,0.0,0.0,0.0,19,19,19
31770,9.07557869,9.925970078,19,0.0,0.0,0.0,19,19,19
31771,8.174379349,7.682181835,19,0.0,0.0,0.0,19,19,19
31772,8.060622215,8.3265028,19,0.0,0.0,0.0,19,19,19
31773,8.955170631,9.32377243,19,0.0,0.0,0.0,19,19,19
31774,8.841200829,9.635341644,19,0.0,0.0,0.0,19,19,19
31775,7.737117767,9.139883041,19,0.0,0.0,0.0,19,19,19
31776,8.992087364,9.131833076,19,0.0,0.0,0.0,19,19,19
31777,7.417790413,9.726653099,19,0.0,0.0,0.0,19,19,19
31778,9.129724503,8.949580193,19,0.0,0.0,0.0,19,19,19
31779,8.581583023,9.804999352,19,0.0,0.0,0.0,19,19,19
31780,8.871121407,9.165610313,19,0.0,0.0,0.0,19,19,19
31781,8.560640335,9.609465599,19,0.0,0.0,0.0,19,19,19
31782,8.444738388,9.370388031,19,0.0,0.0,0.0,19,19,19
31783,7.923169613,9.682735443,19,0.0,0.0,0.0,19,19,19
31784,7.937774181,9.759336472,19,0.0,0.0,0.0,19,19,19
31785,8.926602364,8.964254379,19,0.0,0.0,0.0,19,19,19
31786,9.588072777,9.101343155,19,0.0,0.0,0.0,19,19,19
31787,8.026103973,9.753349304,19,0.0,0.0,0.0,19,19,19
31788,7.943212032,9.217975616,19,0.0,0.0,0.0,19,19,19
31789,8.594696045,8.636816978,19,0.0,0.0,0.0,19,19,19
31790,9.290376663,9.73242569,19,0.0,0.0,0.0,19,19,19
31791,7.579069614,9.050515175,19,0.0,0.0,0.0,19,19,19
31792,7.800487041,8.878303528,19,0.0,0.0,0.0,19,19,19
31793,8.873864174,8.555932045,19,0.0,0.0,0.0,19,19,19
31794,6.949647903,9.414372444,19,0.0,0.0,0.0,19,19,19
31795,7.356616497,9.526461601,19,0.0,0.0,0.0,19,19,19
31796,8.090913773,8.621959686,19,0.0,0.0,0.0,19,19,19
31797,8.61841774,8.654248238,19,0.0,0.0,0.0,19,19,19
31798,7.037670135,8.869923592,19,0.0,0.0,0.0,19,19,19
31799,8.5477705,9.480042458,19,0.0,0.0,0.0,19,19,19
31800,8.5492239,9.691720963,19,0.0,0.0,0.0,19,19,19
31801,9.261831284,9.722167015,19,0.0,0.0,0.0,19,19,19
31802,8.991526604,8.989415169,19,0.0,0.0,0.0,19,19,19
31803,7.566962242,8.69989872,19,0.0,0.0,0.0,19,19,19
31804,8.907367706,8.70545578,19,0.0,0.0,0.0,19,19,19
31805,8.67369175,9.656206131,19,0.0,0.0,0.0,19,19,19
31806,7.645144463,9.48256588,19,0.0,0.0,0.0,19,19,19
31807,7.525793552,9.361268044,19,0.0,0.0,0.0,19,19,19
31808,8.880583763,9.30931282,19,0.0,0.0,0.0,19,19,19
31809,8.57292366,8.778885841,19,0.0,0.0,0.0,19,19,19
31810,7.920353413,9.502392769,19,0.0,0.0,0.0,19,19,19
31811,9.085552216,9.722846985,19,0.0,0.0,0.0,19,19,19
31812,7.578100681,8.980626106,18,0.0,0.0,0.0,18,18,18
31813,8.232053757,9.438005447,19,0.0,0.0,0.0,19,19,19
31814,8.10334301,9.384503365,19,0.0,0.0,0.0,19,19,19
31815,7.044098854,9.314502716,19,0.0,0.0,0.0,19,19,19
31816,8.550159454,9.740341187,19,0.0,0.0,0.0,19,19,19
31817,8.635101318,8.921297073,19,0.0,0.0,0.0,19,19,19
31818,8.830480576,9.405284882,19,0.0,0.0,0.0,19,19,19
31819,8.922929764,8.929840088,19,0.0,0.0,0.0,19,19,19
31820,8.938782692,9.375638008,19,0.0,0.0,0.0,19,19,19
31821,7.971102238,9.772148132,19,0.0,0.0,0.0,19,19,19
31822,9.471334457,9.423211098,19,0.0,0.0,0.0,19,19,19
31823,8.197639465,8.160146713,19,0.0,0.0,0.0,19,19,19
31824,8.356695175,8.212802887,19,0.0,0.0,0.0,19,19,19
31825,8.389853477,8.121242523,19,0.0,0.0,0.0,19,19,19
31826,8.657999992,8.457754135,19,0.0,0.0,0.0,19,19,19
31827,8.52191925,8.269439697,19,0.0,0.0,0.0,19,19,19
31828,8.965934753,8.999253273,19,0.0,0.0,0.0,19,19,19
31829,8.073483467,8.391640663,19,0.0,0.0,0.0,19,19,19
31830,9.174658775,9.791380882,19,0.0,0.0,0.0,19,19,19
31831,7.820708275,8.609993935,19,0.0,0.0,0.0,19,19,19
31832,8.17721653,8.611269951,19,0.0,0.0,0.0,19,19,19
31833,7.903308392,7.426878452,19,0.0,0.0,0.0,19,19,19
31834,8.72214222,9.952870369,19,0.0,0.0,0.0,19,19,19
31835,9.136115074,9.905999184,19,0.0,0.0,0.0,19,19,19
31836,8.684334755,8.848628998,19,0.0,0.0,0.0,19,19,19
31837,8.634941101,9.616280556,19,0.0,0.0,0.0,19,19,19
31838,8.241374969,8.281965256,19,0.0,0.0,0.0,19,19,19
31839,7.55138588,7.462790966,19,0.0,0.0,0.0,19,19,19
31840,8.695579529,8.676838875,19,0.0,0.0,0.0,19,19,19
31841,8.336590767,8.024973869,19,0.0,0.0,0.0,19,19,19
31842,8.909726143,8.547234535,19,0.0,0.0,0.0,19,19,19
31843,8.390715599,9.52986908,19,0.0,0.0,0.0,19,19,19
31844,8.684566498,9.595079422,19,0.0,0.0,0.0,19,19,19
31845,8.602905273,8.498533249,19,0.0,0.0,0.0,19,19,19
31846,8.641518593,9.119618416,19,0.0,0.0,0.0,19,19,19
31847,9.236865044,9.22537899,19,0.0,0.0,0.0,19,19,19
31848,8.592456818,9.598172188,19,0.0,0.0,0.0,19,19,19
31849,8.577340126,8.719056129,19,0.0,0.0,0.0,19,19,19
31850,9.259654045,9.464466095,19,0.0,0.0,0.0,19,19,19
31851,8.75818634,9.210316658,19,0.0,0.0,0.0,19,19,19
31852,8.934315681,9.15840435,19,0.0,0.0,0.0,19,19,19
31853,8.365884781,8.399838448,19,0.0,0.0,0.0,19,19,19
31854,9.320181847,9.788470268,19,0.0,0.0,0.0,19,19,19
31855,9.274636269,9.64264679,19,0.0,0.0,0.0,19,19,19
31856,8.658120155,9.215239525,19,0.0,0.0,0.0,19,19,19
31857,8.521389961,8.351468086,19,0.0,0.0,0.0,19,19,19
31858,8.072620392,8.11111927,19,0.0,0.0,0.0,19,19,19
31859,8.653323174,9.477498055,19,0.0,0.0,0.0,19,19,19
31860,8.369894028,7.877418518,19,0.0,0.0,0.0,19,19,19
31861,9.033942223,9.193105698,19,0.0,0.0,0.0,19,19,19
31862,8.568214417,8.826335907,19,0.0,0.0,0.0,19,19,19
31863,9.394277573,9.246786118,19,0.0,0.0,0.0,19,19,19
31864,8.028195381,8.315524101,19,0.0,0.0,0.0,19,19,19
31865,8.660628319,7.999020576,19,0.0,0.0,0.0,19,19,19
31866,8.87497139,9.397515297,19,0.0,0.0,0.0,19,19,19
31867,7.473273277,7.653734684,19,0.0,0.0,0.0,19,19,19
31868,8.589188576,8.605175972,19,0.0,0.0,0.0,19,19,19
31869,8.535336494,9.040891647,19,0.0,0.0,0.0,19,19,19
31870,9.423969269,9.237894058,19,0.0,0.0,0.0,19,19,19
31871,8.758660316,9.349564552,19,0.0,0.0,1.731096148,19,19,19
31872,9.102081299,9.486711502,19,0.0,0.0,0.0,19,19,19
31873,9.022817612,8.82348156,19,0.0,0.0,0.0,19,19,19
31874,8.293881416,7.922448635,19,0.0,0.0,0.0,19,19,19
31875,8.628067017,9.069586754,19,0.0,0.0,0.0,19,19,19
31876,8.828827858,8.884977341,19,0.0,0.0,0.0,19,19,19
31877,8.304472923,7.777954102,19,0.0,0.0,0.0,19,19,19
31878,8.622037888,9.560267448,19,0.0,0.0,0.0,19,19,19
31879,8.744621277,9.381325722,19,0.0,0.0,0.0,19,19,19
31880,9.066498756,8.585925102,19,0.0,0.0,0.0,19,19,19
31881,8.737124443,9.218507767,19,0.0,0.0,0.0,19,19,19
31882,7.873314381,9.022162437,19,0.0,0.0,0.0,19,19,19
31883,8.696500778,9.705463409,19,0.0,0.0,0.0,19,19,19
31884,8.631340981,9.487303734,19,0.0,0.0,0.0,19,19,19
31885,7.763920307,9.594895363,19,0.0,0.0,0.0,19,19,19
31886,9.095331192,9.171063423,19,0.0,0.0,0.0,19,19,19
31887,8.287712097,10.13062668,19,0.0,0.0,0.0,19,19,19
31888,8.434210777,9.136415482,19,0.0,0.0,0.0,19,19,19
31889,8.175762177,9.136238098,19,0.0,0.0,0.0,19,19,19
31890,7.742421627,8.517408371,19,0.0,0.0,0.0,19,19,19
31891,9.171676636,9.300312042,19,0.0,0.0,0.0,19,19,19
31892,8.590719223,8.638731003,19,0.0,0.0,0.0,19,19,19
31893,9.095464706,9.882287979,19,0.0,0.0,0.0,19,19,19
31894,7.230876923,10.11259937,19,0.0,0.0,0.0,19,19,19
31895,7.943362713,10.17033577,19,0.0,0.0,0.0,19,19,19
31896,7.193861961,10.09953117,19,0.0,0.0,0.0,19,19,19
31897,6.898327827,10.13330078,19,0.0,0.0,0.0,19,19,19
31898,7.085303307,10.14618111,19,0.0,0.0,0.0,19,19,19
31899,7.025948524,10.13197422,19,0.0,0.0,0.0,19,19,19
31900,7.130488396,10.20600319,19,0.0,0.0,0.0,19,19,19
31901,6.636860847,10.41502571,19,0.0,0.0,0.0,19,19,19
31902,6.914071083,10.31162357,19,0.0,0.0,0.0,19,19,19
31903,6.76925993,10.26955032,19,0.0,0.0,0.0,19,19,19
31904,6.584641933,10.36656284,19,0.0,0.0,0.0,19,19,19
31905,6.749442101,10.28476334,19,0.0,0.0,0.0,19,19,19
31906,6.838612556,9.847255707,19,0.0,0.0,0.0,19,19,19
31907,6.73342371,9.976057053,19,0.0,0.0,0.0,19,19,19
31908,6.95580864,9.528216362,19,0.0,0.0,0.0,19,19,19
31909,6.592254162,10.40299702,19,0.0,0.0,0.0,19,19,19
31910,6.57524395,10.467803,19,0.0,0.0,0.0,19,19,19
31911,6.560253143,10.2529335,19,0.0,0.0,0.0,19,19,19
31912,7.36067915,9.929550171,19,0.0,0.0,0.0,19,19,19
31913,7.052155495,10.18882942,19,0.0,0.0,0.0,19,19,19
31914,7.288005352,10.03146172,19,0.0,0.0,0.0,19,19,19
31915,7.298412323,10.17071056,19,0.0,0.0,0.0,19,19,19
31916,6.966256618,9.842507362,19,0.0,0.0,0.0,19,19,19
31917,6.590323925,10.370327,19,0.0,0.0,0.0,19,19,19
31918,6.850217819,10.29262733,19,0.0,0.0,0.0,19,19,19
31919,7.192844868,10.16012096,19,0.0,0.0,0.0,19,19,19
31920,6.626662254,10.0864048,19,0.0,0.0,0.0,19,19,19
31921,6.886984825,10.31680679,19,0.0,0.0,0.0,19,19,19
31922,6.739797115,10.17732239,19,0.0,0.0,0.0,19,19,19
31923,6.925078869,10.31921768,19,0.0,0.0,0.0,19,19,19
31924,7.771749973,10.16449642,19,0.0,0.0,0.0,19,19,19
31925,7.033215523,10.10334206,19,0.0,0.0,0.0,19,19,19
31926,6.720260143,10.12093544,19,0.0,0.0,0.0,19,19,19
31927,6.573516369,10.35271645,19,0.0,0.0,0.0,19,19,19
31928,7.167942524,10.17428875,19,0.0,0.0,0.0,19,19,19
31929,7.168961525,10.13300133,19,0.0,0.0,0.0,19,19,19
31930,6.569580078,10.50205803,19,0.0,0.0,0.0,19,19,19
31931,7.248534679,10.11572361,19,0.0,0.0,0.0,19,19,19
31932,6.417464733,10.40174484,19,0.0,0.0,0.0,19,19,19
31933,6.582622051,10.66012859,19,0.0,0.0,0.0,19,19,19
31934,6.762841702,10.39332104,19,0.0,0.0,0.0,19,19,19
31935,6.943487167,10.14083481,19,0.0,0.0,0.0,19,19,19
31936,7.052299023,10.22767353,19,0.0,0.0,0.0,19,19,19
31937,6.532557964,10.53681278,19,0.0,0.0,0.0,19,19,19
31938,7.257380009,10.02340889,19,0.0,0.0,0.0,19,19,19
31939,6.78764677,10.32114887,19,0.0,0.0,0.0,19,19,19
31940,7.234304905,10.17810631,19,0.0,0.0,0.0,19,19,19
31941,6.346824169,10.2791872,19,0.0,0.0,0.0,19,19,19
31942,6.968108177,9.943518639,19,0.0,0.0,0.0,19,19,19
31943,6.591512203,10.40898609,19,0.0,0.0,0.0,19,19,19
31944,6.585634708,10.39913654,19,0.0,0.0,0.0,19,19,19
31945,6.499339581,10.45315647,19,0.0,0.0,0.0,19,19,19
31946,6.619935513,10.17373085,19,0.0,0.0,0.0,19,19,19
31947,6.197910786,10.34943676,19,0.0,0.0,0.0,19,19,19
31948,6.297227859,9.919726372,19,0.0,0.0,0.0,19,19,19
31949,6.147150993,10.15028286,19,0.0,0.0,0.0,19,19,19
31950,7.098895073,10.23800278,19,0.0,0.0,0.0,19,19,19
31951,6.23976326,9.79593277,19,0.0,0.0,0.0,19,19,19
31952,6.933409214,10.13592052,19,0.0,0.0,0.0,19,19,19
31953,6.439222336,10.53979969,19,0.0,0.0,0.0,19,19,19
31954,8.464644432,8.902991295,19,0.0,0.0,0.0,19,19,19
31955,8.578305244,9.281933784,19,0.0,0.0,0.0,19,19,19
31956,8.468847275,8.961994171,19,0.0,0.0,0.0,19,19,19
31957,8.420105934,9.158894539,19,0.0,0.0,0.0,19,19,19
31958,-9.208340645,-3.408788919,28,0.0,0.0,0.0,28,28,28
31959,-9.148112297,-3.328594208,28,0.0,0.0,0.0,28,28,28
31960,-9.192281723,-3.391253948,28,0.0,0.0,0.0,28,28,28
31961,-9.157356262,-3.333920956,28,0.0,0.0,0.0,28,28,28
31962,-9.144960403,-3.322511673,28,0.0,0.0,0.0,28,28,28
31963,-9.182147026,-3.376922369,28,0.0,0.0,0.0,28,28,28
31964,-9.198227882,-3.397660017,28,0.0,0.0,0.0,28,28,28
31965,-9.157308578,-3.337192535,28,0.0,0.0,0.0,28,28,28
31966,-9.195370674,-3.400636673,28,0.0,0.0,0.0,28,28,28
